date;open;high;low;close
15/05/2020;65.29;65.84;62.33;62.58
16/05/2020;62.63;65.82;62.11;65.27
17/05/2020;65.19;67.12;64.89;65.1
18/05/2020;65.07;67.73;65.07;66.73
19/05/2020;66.76;67.5;65.15;66.69
20/05/2020;66.66;67.21;63.55;64.32
21/05/2020;64.51;65.0;60.0;61.48
22/05/2020;61.48;63.56;60.91;62.94
23/05/2020;63.19;64.9;62.68;63.4
24/05/2020;63.27;63.89;60.7;60.7
25/05/2020;60.5;62.45;60.27;61.5
26/05/2020;61.64;62.29;60.91;61.79
27/05/2020;62.0;65.54;61.46;64.35
28/05/2020;64.47;67.42;63.27;67.23
29/05/2020;67.31;67.77;65.85;65.99
30/05/2020;65.9;68.7;65.5;68.3
31/05/2020;68.24;68.47;64.33;65.15
01/06/2020;64.86;68.69;63.41;67.71
02/06/2020;67.86;70.07;63.79;66.65
03/06/2020;66.81;68.2;66.04;67.05
04/06/2020;67.17;68.66;65.63;68.07
05/06/2020;68.29;69.35;67.18;67.64
06/06/2020;67.2;68.05;66.96;67.73
07/06/2020;67.54;68.18;64.79;66.5
08/06/2020;66.51;68.42;66.27;68.37
09/06/2020;68.46;68.74;67.36;67.98
10/06/2020;67.98;69.83;67.51;69.81
11/06/2020;69.86;69.97;63.04;63.67
12/06/2020;63.44;66.42;62.81;65.56
13/06/2020;65.62;66.49;65.01;66.44
14/06/2020;66.49;66.49;64.75;65.57
15/06/2020;65.28;65.58;61.93;64.56
16/06/2020;64.65;66.06;64.36;65.99
17/06/2020;65.96;66.77;64.63;65.26
18/06/2020;65.01;65.77;64.29;64.9
19/06/2020;64.78;65.32;63.44;64.11
20/06/2020;64.07;64.48;63.4;64.0
21/06/2020;64.0;64.9;63.84;64.31
22/06/2020;64.47;66.93;64.47;66.08
23/06/2020;66.07;67.26;65.48;66.77
24/06/2020;66.85;67.4;63.93;64.54
25/06/2020;64.72;65.01;63.33;64.3
26/06/2020;64.3;64.45;63.09;64.02
27/06/2020;63.94;64.15;60.42;61.99
28/06/2020;62.03;63.56;61.58;63.16
29/06/2020;63.28;64.79;62.51;63.99
30/06/2020;64.08;64.44;63.3;63.52
01/07/2020;63.55;64.72;63.34;64.65
02/07/2020;64.47;66.5;62.42;65.24
03/07/2020;65.25;65.66;62.59;62.98
04/07/2020;62.65;64.76;62.62;64.23
05/07/2020;64.15;64.49;61.36;63.37
06/07/2020;63.33;65.0;62.88;64.99
07/07/2020;64.99;65.19;63.82;64.55
08/07/2020;64.74;67.16;64.25;66.23
09/07/2020;66.18;69.19;64.85;67.42
10/07/2020;67.29;68.29;65.04;67.46
11/07/2020;67.27;69.7;67.27;68.68
12/07/2020;68.67;70.16;68.13;69.23
13/07/2020;69.32;69.98;67.68;69.16
14/07/2020;69.16;69.17;66.81;67.99
15/07/2020;67.92;72.45;67.5;70.63
16/07/2020;70.45;71.46;66.56;67.62
17/07/2020;67.74;68.26;67.05;67.65
18/07/2020;67.6;69.06;67.14;68.39
19/07/2020;68.35;69.0;67.83;68.96
20/07/2020;68.99;70.3;68.85;69.5
21/07/2020;69.33;71.62;69.23;69.8
22/07/2020;69.83;71.63;69.39;71.63
23/07/2020;71.31;74.2;70.95;73.12
24/07/2020;73.02;73.02;71.35;71.75
25/07/2020;71.69;74.24;71.69;73.52
26/07/2020;73.66;78.46;73.23;78.2
27/07/2020;78.23;79.8;75.33;78.64
28/07/2020;78.59;83.33;78.59;81.55
29/07/2020;81.42;82.77;79.03;79.17
30/07/2020;79.08;82.53;78.76;81.12
31/07/2020;81.07;84.83;80.59;84.63
01/08/2020;84.65;90.25;83.65;89.68
02/08/2020;89.67;91.14;78.52;85.04
03/08/2020;84.74;89.65;83.92;89.13
04/08/2020;89.49;89.9;85.41;87.41
05/08/2020;87.29;90.69;86.04;90.42
06/08/2020;90.7;96.49;88.6;95.57
07/08/2020;95.08;95.32;90.84;94.03
08/08/2020;93.93;95.23;91.98;94.93
09/08/2020;94.97;94.97;92.5;92.95
10/08/2020;92.91;94.8;90.0;93.72
11/08/2020;93.79;94.84;84.43;87.42
12/08/2020;87.09;89.87;84.02;89.57
13/08/2020;89.52;92.39;85.58;92.2
14/08/2020;92.36;93.12;89.77;91.59
15/08/2020;91.64;91.82;89.81;89.88
16/08/2020;89.91;91.48;88.23;91.34
17/08/2020;91.37;95.0;89.57;93.55
18/08/2020;93.85;97.17;92.0;93.59
19/08/2020;93.51;94.59;88.98;91.22
20/08/2020;91.68;101.59;91.57;101.57
21/08/2020;101.67;105.85;92.16;92.24
22/08/2020;92.1;94.89;88.89;94.45
23/08/2020;94.7;94.77;90.63;91.17
24/08/2020;90.5;94.59;90.15;93.84
25/08/2020;94.06;94.14;86.0;88.56
26/08/2020;88.56;89.68;87.45;88.93
27/08/2020;89.07;90.64;85.98;89.71
28/08/2020;89.3;95.47;88.79;94.59
29/08/2020;94.55;95.67;92.35;92.6
30/08/2020;92.69;96.4;92.69;96.27
31/08/2020;96.3;96.68;93.16;93.33
01/09/2020;93.31;97.65;91.37;96.94
02/09/2020;96.96;97.49;88.29;91.27
03/09/2020;91.15;91.71;75.11;77.74
04/09/2020;77.76;83.48;77.0;82.06
05/09/2020;82.46;83.45;74.1;77.53
06/09/2020;78.0;81.19;75.41;80.19
07/09/2020;80.53;82.97;76.68;82.46
08/09/2020;82.7;84.5;78.91;84.06
09/09/2020;84.08;85.83;82.33;84.16
10/09/2020;84.58;86.45;83.89;85.57
11/09/2020;85.72;85.72;83.0;84.05
12/09/2020;84.2;87.11;83.08;86.58
13/09/2020;86.34;89.88;85.28;86.11
14/09/2020;85.88;92.34;84.31;91.77
15/09/2020;91.78;92.85;88.28;91.15
16/09/2020;91.1;92.66;87.2;88.19
17/09/2020;88.36;93.84;87.78;92.76
18/09/2020;92.9;95.0;91.1;92.39
19/09/2020;92.5;95.27;91.44;94.45
20/09/2020;94.37;94.65;90.53;92.75
21/09/2020;92.28;94.48;85.65;89.2
22/09/2020;89.0;96.44;87.51;92.56
23/09/2020;92.52;94.0;86.4;87.1
24/09/2020;86.85;92.22;86.85;91.93
25/09/2020;92.2;94.11;90.43;92.87
26/09/2020;93.48;95.4;92.28;94.68
27/09/2020;94.68;99.88;93.8;97.18
28/09/2020;97.71;98.62;94.55;95.14
29/09/2020;94.62;101.09;94.48;100.47
30/09/2020;100.54;110.28;97.77;108.49
01/10/2020;108.64;113.24;101.58;103.72
02/10/2020;103.61;105.1;94.01;101.66
03/10/2020;101.79;104.1;100.89;103.68
04/10/2020;103.62;109.25;101.54;105.42
05/10/2020;105.56;114.67;104.42;112.61
06/10/2020;112.98;113.99;105.23;106.77
07/10/2020;106.53;112.87;102.24;110.13
08/10/2020;109.98;112.78;107.42;111.37
09/10/2020;111.42;117.98;108.53;115.92
10/10/2020;116.37;119.0;115.13;115.78
11/10/2020;115.98;126.0;115.44;125.96
12/10/2020;125.76;135.09;125.19;129.05
13/10/2020;128.9;131.5;123.0;128.1
14/10/2020;128.62;133.82;125.6;128.54
15/10/2020;128.42;132.56;123.82;130.34
16/10/2020;130.34;132.76;119.57;121.06
17/10/2020;121.13;123.18;119.71;120.25
18/10/2020;120.3;125.25;120.29;125.06
19/10/2020;124.93;130.29;123.01;125.8
20/10/2020;125.91;127.21;117.57;118.57
21/10/2020;118.14;125.72;116.7;121.51
22/10/2020;121.43;129.5;119.46;127.8
23/10/2020;127.35;128.0;122.7;127.49
24/10/2020;127.57;130.43;125.58;129.41
25/10/2020;129.62;133.83;127.84;131.26
26/10/2020;131.33;139.25;129.29;131.49
27/10/2020;131.57;138.0;131.57;134.07
28/10/2020;133.8;135.29;124.1;126.59
29/10/2020;126.59;128.4;111.0;124.17
30/10/2020;124.44;125.4;118.21;122.89
31/10/2020;123.12;128.27;121.7;126.57
01/11/2020;126.37;127.2;124.0;127.0
02/11/2020;127.0;128.18;115.67;119.14
03/11/2020;119.02;121.79;116.58;121.14
04/11/2020;121.59;121.9;113.93;115.89
05/11/2020;116.45;120.55;111.0;119.98
06/11/2020;119.58;124.53;116.62;119.53
07/11/2020;119.63;126.19;109.74;111.1
08/11/2020;111.1;120.72;109.76;120.11
09/11/2020;120.22;122.17;114.21;115.74
10/11/2020;115.9;118.19;114.52;115.5
11/11/2020;115.76;117.95;113.45;113.45
12/11/2020;113.39;115.3;110.5;112.09
13/11/2020;112.31;115.0;111.75;114.02
14/11/2020;114.31;117.74;113.55;116.82
15/11/2020;116.91;117.96;113.03;114.9
16/11/2020;114.33;119.89;113.8;118.47
17/11/2020;118.5;125.77;118.0;125.77
18/11/2020;125.98;126.66;119.44;123.75
19/11/2020;123.77;123.77;117.33;118.73
20/11/2020;118.71;122.95;118.07;121.07
21/11/2020;121.2;129.25;119.66;128.67
22/11/2020;128.77;129.86;119.22;123.47
23/11/2020;124.09;131.33;122.38;130.33
24/11/2020;129.65;143.24;127.2;135.61
25/11/2020;135.4;138.98;126.03;129.41
26/11/2020;128.95;132.21;103.1;120.0
27/11/2020;120.14;122.07;111.2;117.36
28/11/2020;117.47;125.0;114.47;122.04
29/11/2020;121.58;125.97;119.53;123.99
30/11/2020;123.99;130.1;121.89;130.1
01/12/2020;130.7;132.69;119.21;126.46
02/12/2020;125.0;129.11;124.08;127.93
03/12/2020;128.37;133.78;126.74;133.24
04/12/2020;133.52;135.67;126.87;126.91
05/12/2020;126.79;133.46;124.62;133.46
06/12/2020;133.47;134.75;128.51;134.52
07/12/2020;134.4;144.13;133.99;139.0
08/12/2020;139.01;143.0;133.0;135.45
09/12/2020;135.18;135.18;127.14;132.45
10/12/2020;133.23;135.09;129.62;133.76
11/12/2020;133.42;142.7;129.86;142.28
12/12/2020;142.53;174.44;141.85;147.14
13/12/2020;146.86;152.21;143.85;152.21
14/12/2020;152.0;157.59;150.64;152.56
15/12/2020;152.52;155.84;150.73;150.73
16/12/2020;150.83;159.32;147.39;158.67
17/12/2020;158.98;163.96;154.53;160.74
18/12/2020;160.29;160.29;153.29;154.73
19/12/2020;154.58;158.36;154.18;155.1
20/12/2020;154.45;156.85;151.42;152.38
21/12/2020;151.88;153.59;142.65;145.99
22/12/2020;145.74;157.56;143.95;156.59
23/12/2020;156.6;168.55;148.13;150.92
24/12/2020;150.74;158.47;146.78;156.73
25/12/2020;156.82;160.84;152.71;159.1
26/12/2020;159.38;167.92;159.11;167.83
27/12/2020;167.84;170.76;156.21;156.75
28/12/2020;156.82;168.63;156.49;166.22
29/12/2020;166.23;167.2;155.04;161.85
30/12/2020;161.6;163.9;158.18;160.79
31/12/2020;160.52;161.0;155.63;156.57
01/01/2021;155.92;169.19;130.23;135.7
02/01/2021;135.7;145.72;128.78;143.34
03/01/2021;143.48;144.93;123.96;138.36
04/01/2021;138.52;144.54;127.93;133.86
05/01/2021;133.91;140.0;129.15;136.42
06/01/2021;136.5;142.51;133.01;142.51
07/01/2021;142.55;153.44;140.0;142.94
08/01/2021;142.95;149.97;135.55;142.45
09/01/2021;142.36;149.0;139.64;148.0
10/01/2021;148.11;190.22;148.11;185.39
11/01/2021;184.89;186.31;142.2;158.21
12/01/2021;158.01;173.65;154.5;158.49
13/01/2021;158.99;172.74;152.45;171.71
14/01/2021;171.54;171.91;152.0;163.45
15/01/2021;163.49;167.15;148.0;157.33
16/01/2021;156.89;161.79;153.03;155.56
17/01/2021;155.45;164.38;150.0;159.39
18/01/2021;159.55;160.57;150.58;156.86
19/01/2021;156.86;165.18;152.75;157.44
20/01/2021;157.15;161.32;146.33;153.0
21/01/2021;153.0;153.0;128.41;130.6
22/01/2021;130.21;141.39;122.0;136.12
23/01/2021;135.7;141.5;133.88;139.04
24/01/2021;139.04;142.67;134.32;138.12
25/01/2021;138.27;145.29;137.05;137.38
26/01/2021;137.0;140.62;133.57;137.87
27/01/2021;137.99;137.99;125.22;125.53
28/01/2021;125.4;139.6;123.0;135.88
29/01/2021;135.49;151.94;132.47;140.57
30/01/2021;140.65;141.85;136.52;139.56
31/01/2021;139.5;140.43;132.48;137.72
01/02/2021;137.73;146.18;135.81;143.55
02/02/2021;143.43;151.91;143.06;151.13
03/02/2021;151.24;155.11;150.84;155.11
04/02/2021;155.08;155.5;148.1;148.31
05/02/2021;148.77;155.73;147.42;155.55
06/02/2021;155.76;157.95;152.21;152.55
07/02/2021;152.32;155.87;147.89;150.62
08/02/2021;150.51;163.88;147.38;162.96
09/02/2021;162.96;174.57;158.62;169.49
10/02/2021;169.5;182.84;165.68;175.78
11/02/2021;175.78;192.19;171.0;190.61
12/02/2021;190.83;215.7;190.83;201.43
13/02/2021;201.85;254.74;197.93;241.74
14/02/2021;242.06;243.22;224.0;230.05
15/02/2021;230.77;234.27;202.93;228.64
16/02/2021;228.3;233.99;211.09;221.65
17/02/2021;221.23;273.8;221.08;272.1
18/02/2021;272.16;276.37;252.09;261.5
19/02/2021;261.55;283.56;252.6;282.45
20/02/2021;283.03;288.88;246.68;255.87
21/02/2021;254.93;261.13;244.63;247.87
22/02/2021;247.92;248.82;190.0;224.74
23/02/2021;225.25;225.63;173.02;221.3
24/02/2021;219.07;225.66;198.61;204.65
25/02/2021;204.98;218.45;196.33;198.39
26/02/2021;198.24;217.49;193.9;204.22
27/02/2021;204.5;222.71;204.23;209.38
28/02/2021;209.39;227.0;199.0;219.37
01/03/2021;219.69;230.82;210.35;230.47
02/03/2021;230.8;232.67;211.41;220.8
03/03/2021;219.63;228.76;216.35;219.32
04/03/2021;219.27;223.6;210.57;217.44
05/03/2021;217.36;217.36;203.12;206.13
06/03/2021;206.33;207.83;198.58;204.68
07/03/2021;204.8;210.45;202.52;208.97
08/03/2021;209.22;220.81;205.68;220.59
09/03/2021;220.81;243.0;218.4;225.8
10/03/2021;225.8;227.56;215.25;220.6
11/03/2021;220.55;226.17;213.1;221.2
12/03/2021;221.3;225.77;216.0;222.92
13/03/2021;221.92;239.02;217.8;239.02
14/03/2021;238.95;240.51;229.45;232.7
15/03/2021;231.8;237.78;215.7;222.78
16/03/2021;222.82;229.92;212.8;229.71
17/03/2021;229.92;236.98;226.04;235.91
18/03/2021;236.28;239.78;228.34;228.34
19/03/2021;228.05;235.79;223.56;231.53
20/03/2021;231.54;236.97;230.77;231.65
21/03/2021;231.86;237.0;226.11;232.1
22/03/2021;232.1;233.41;217.85;217.85
23/03/2021;217.32;224.83;212.21;218.65
24/03/2021;218.16;228.76;206.54;210.99
25/03/2021;210.33;225.32;204.57;214.65
26/03/2021;215.57;225.8;215.57;221.98
27/03/2021;222.0;223.86;214.22;221.39
28/03/2021;221.4;232.5;218.0;232.2
29/03/2021;232.36;241.58;230.94;234.5
30/03/2021;234.01;247.57;233.0;244.58
31/03/2021;244.95;263.49;243.03;246.3
01/04/2021;246.31;255.0;244.9;250.55
02/04/2021;250.55;260.79;249.58;257.68
03/04/2021;258.0;266.97;253.35;257.49
04/04/2021;256.79;272.44;247.64;263.55
05/04/2021;264.23;269.04;260.2;265.0
06/04/2021;265.0;276.84;261.37;270.96
07/04/2021;270.97;278.92;253.0;257.94
08/04/2021;257.94;271.86;252.1;269.4
09/04/2021;269.72;290.17;266.12;273.78
10/04/2021;273.66;298.0;273.66;291.98
11/04/2021;292.54;328.22;291.24;327.64
12/04/2021;328.4;343.43;314.56;314.68
13/04/2021;314.42;331.23;306.9;327.58
14/04/2021;327.73;330.74;307.99;320.75
15/04/2021;321.0;348.0;317.97;344.4
16/04/2021;344.41;353.0;314.24;341.41
17/04/2021;340.88;374.5;340.88;362.99
18/04/2021;362.99;375.0;292.16;339.9
19/04/2021;338.59;368.01;305.5;356.98
20/04/2021;357.2;414.17;327.37;404.98
21/04/2021;404.34;424.0;375.0;375.06
22/04/2021;375.32;391.25;345.0;346.85
23/04/2021;346.75;355.09;303.0;354.43
24/04/2021;354.61;396.28;337.78;381.77
25/04/2021;381.45;406.33;335.99;356.06
26/04/2021;354.97;404.93;342.55;404.93
27/04/2021;404.92;412.3;385.19;403.0
28/04/2021;400.76;439.39;400.65;413.75
29/04/2021;413.7;425.74;400.0;408.01
30/04/2021;407.49;423.21;403.75;422.04
01/05/2021;422.27;434.0;416.1;426.15
02/05/2021;426.45;427.17;401.0;405.6
03/05/2021;405.51;426.4;401.5;411.28
04/05/2021;411.94;412.15;379.3;379.87
05/05/2021;380.15;418.29;377.02;417.72
06/05/2021;418.24;435.94;405.81;422.16
07/05/2021;423.12;517.6;422.29;455.63
08/05/2021;455.23;486.27;452.58;476.08
09/05/2021;476.13;487.16;446.09;484.44
10/05/2021;482.91;497.71;401.01;441.93
11/05/2021;441.69;455.35;419.38;453.54
12/05/2021;454.13;478.33;401.0;401.0
13/05/2021;401.0;421.43;370.35;402.43
14/05/2021;401.99;423.23;398.5;414.01
15/05/2021;413.64;441.6;382.0;382.0
16/05/2021;383.5;404.54;371.97;390.42
17/05/2021;390.43;390.43;329.58;339.67
18/05/2021;339.69;360.04;326.57;341.31
19/05/2021;341.83;345.0;171.48;205.25
20/05/2021;205.5;299.0;190.3;291.58
21/05/2021;291.15;329.85;227.99;257.43
22/05/2021;257.52;262.73;223.51;231.51
23/05/2021;231.64;260.5;175.06;226.29
24/05/2021;226.84;256.64;215.37;255.58
25/05/2021;256.11;265.58;227.3;246.98
26/05/2021;246.98;274.52;242.52;268.87
27/05/2021;268.57;269.07;244.18;252.46
28/05/2021;251.44;267.37;220.02;262.95
29/05/2021;262.44;296.27;230.0;242.87
30/05/2021;243.33;267.83;227.33;262.3
31/05/2021;260.71;275.68;242.54;272.38
01/06/2021;272.37;276.32;253.13;266.0
02/06/2021;266.0;294.87;262.77;294.26
03/06/2021;294.16;315.1;285.9;308.73
04/06/2021;309.12;314.0;268.73;288.43
05/06/2021;288.12;294.91;257.27;264.42
06/06/2021;264.18;275.86;262.98;272.28
07/06/2021;272.7;281.91;246.97;249.47
08/06/2021;249.15;255.83;221.27;253.58
09/06/2021;253.34;275.51;237.26;274.28
10/06/2021;274.94;282.64;252.57;255.47
11/06/2021;255.46;258.24;239.59;242.25
12/06/2021;242.83;251.6;232.26;242.82
13/06/2021;243.07;262.01;237.7;260.51
14/06/2021;260.94;276.01;258.5;276.0
15/06/2021;276.01;285.06;272.27;278.58
16/06/2021;278.52;288.0;260.02;262.6
17/06/2021;262.6;281.51;262.1;277.2
18/06/2021;277.15;279.84;261.36;265.96
19/06/2021;265.48;281.94;263.6;268.19
20/06/2021;268.26;270.9;248.0;264.07
21/06/2021;264.1;265.0;200.0;203.36
22/06/2021;203.03;225.65;180.06;201.46
23/06/2021;201.67;224.0;198.25;218.5
24/06/2021;218.5;227.0;200.0;225.31
25/06/2021;225.31;227.51;192.66;195.46
26/06/2021;194.96;202.5;185.37;202.5
27/06/2021;202.62;212.0;194.93;211.84
28/06/2021;211.84;217.1;205.88;212.9
29/06/2021;212.9;227.0;212.63;217.7
30/06/2021;218.04;223.53;209.04;223.0
01/07/2021;223.0;223.0;200.0;205.28
02/07/2021;205.33;211.74;199.56;211.28
03/07/2021;211.21;216.07;206.89;214.58
04/07/2021;214.72;224.89;212.56;219.74
05/07/2021;219.72;220.32;206.0;214.64
06/07/2021;214.79;221.77;212.16;221.68
07/07/2021;221.52;231.0;214.51;215.03
08/07/2021;214.69;215.81;202.39;205.66
09/07/2021;205.36;214.85;200.26;213.0
10/07/2021;213.0;217.75;207.0;209.6
11/07/2021;209.65;214.84;207.98;211.66
12/07/2021;211.79;216.69;201.84;206.31
13/07/2021;206.32;211.48;200.56;203.9
14/07/2021;203.44;205.12;192.87;203.12
15/07/2021;203.12;205.4;190.07;196.72
16/07/2021;196.73;199.86;191.38;193.24
17/07/2021;193.05;199.26;191.31;197.46
18/07/2021;197.44;204.5;197.39;199.46
19/07/2021;199.39;200.17;187.42;188.8
20/07/2021;188.8;191.25;178.85;182.99
21/07/2021;182.8;200.0;179.52;196.33
22/07/2021;196.43;202.03;190.08;197.51
23/07/2021;197.51;203.67;194.61;203.46
24/07/2021;203.7;210.89;201.91;208.84
25/07/2021;208.54;214.75;204.26;212.99
26/07/2021;213.49;234.66;213.16;218.86
27/07/2021;218.25;226.25;214.74;225.69
28/07/2021;225.5;235.11;222.37;235.11
29/07/2021;235.1;248.0;231.38;241.69
30/07/2021;241.69;245.33;230.03;242.0
31/07/2021;242.14;248.73;234.34;239.78
01/08/2021;240.12;249.52;232.26;236.0
02/08/2021;236.23;244.29;228.93;232.79
03/08/2021;232.89;236.69;224.1;225.57
04/08/2021;226.14;264.0;223.25;244.65
05/08/2021;244.65;257.5;237.56;252.97
06/08/2021;252.83;267.77;251.25;262.79
07/08/2021;262.79;275.93;259.01;271.73
08/08/2021;270.86;274.78;256.51;257.45
09/08/2021;257.96;271.83;254.26;269.64
10/08/2021;268.97;270.75;260.56;265.9
11/08/2021;266.47;279.29;266.03;268.52
12/08/2021;267.59;276.34;252.61;257.48
13/08/2021;257.48;273.5;255.47;273.26
14/08/2021;272.4;279.12;265.49;271.48
15/08/2021;271.69;275.05;261.87;272.68
16/08/2021;272.69;284.78;266.6;268.54
17/08/2021;267.0;278.21;255.15;256.05
18/08/2021;256.23;261.86;245.11;252.66
19/08/2021;253.1;264.08;247.41;264.08
20/08/2021;263.02;283.0;262.01;282.15
21/08/2021;282.03;293.17;273.0;288.04
22/08/2021;287.97;306.59;278.24;305.3
23/08/2021;306.14;333.89;302.63;318.38
24/08/2021;317.9;339.68;302.14;308.13
25/08/2021;308.14;324.68;297.77;313.9
26/08/2021;313.9;316.94;286.15;291.02
27/08/2021;291.01;316.98;285.15;314.94
28/08/2021;314.96;316.21;298.7;300.44
29/08/2021;300.78;307.2;288.0;291.5
30/08/2021;291.27;294.95;281.15;281.51
31/08/2021;281.65;292.18;279.24;285.93
01/09/2021;285.66;303.46;280.25;303.2
02/09/2021;303.3;309.49;298.15;302.64
03/09/2021;302.61;309.49;296.87;303.36
04/09/2021;303.36;310.79;299.19;304.91
05/09/2021;304.88;319.47;300.21;315.09
06/09/2021;315.0;321.4;301.65;315.33
07/09/2021;315.47;316.2;242.0;263.64
08/09/2021;264.39;271.18;245.0;257.01
09/09/2021;257.01;266.65;254.09;262.0
10/09/2021;261.75;268.41;244.27;249.13
11/09/2021;249.41;258.22;247.45;249.32
12/09/2021;249.39;258.0;246.47;256.09
13/09/2021;256.21;270.14;240.39;263.41
14/09/2021;263.57;275.08;256.48;268.26
15/09/2021;268.96;275.0;265.6;269.12
16/09/2021;269.5;283.99;260.15;264.06
17/09/2021;264.55;267.69;257.15;262.42
18/09/2021;262.42;271.68;259.5;271.6
19/09/2021;271.48;276.71;258.56;260.12
20/09/2021;260.19;261.33;226.3;231.9
21/09/2021;232.16;237.51;212.62;217.55
22/09/2021;217.66;245.81;214.87;245.51
23/09/2021;245.26;251.0;243.21;249.23
24/09/2021;249.44;254.28;224.01;234.04
25/09/2021;234.55;242.47;230.74;235.98
26/09/2021;235.8;237.12;222.49;234.55
27/09/2021;234.13;247.89;234.13;235.07
28/09/2021;235.07;243.76;228.31;229.45
29/09/2021;229.45;240.14;228.82;233.54
30/09/2021;233.74;253.97;232.65;250.49
01/10/2021;250.87;261.13;242.01;257.78
02/10/2021;257.69;262.08;251.57;252.99
03/10/2021;252.99;263.25;250.58;259.13
04/10/2021;259.0;266.77;251.57;265.14
05/10/2021;265.1;275.46;261.0;270.64
06/10/2021;270.64;294.44;263.05;286.52
07/10/2021;286.28;296.16;276.15;277.65
08/10/2021;277.76;286.33;276.34;277.49
09/10/2021;277.68;281.8;273.79;277.79
10/10/2021;278.23;282.3;268.89;270.29
11/10/2021;269.5;279.66;266.26;276.44
12/10/2021;276.56;280.56;268.52;276.4
13/10/2021;276.4;282.75;269.15;274.68
14/10/2021;274.06;274.31;264.02;266.29
15/10/2021;266.59;278.83;259.55;274.25
16/10/2021;274.21;274.73;265.3;267.9
17/10/2021;267.56;267.98;254.0;260.92
18/10/2021;261.08;263.95;251.0;256.05
19/10/2021;255.89;260.11;251.78;254.83
20/10/2021;254.82;267.47;250.41;259.74
21/10/2021;259.88;275.21;257.68;270.55
22/10/2021;270.78;274.87;264.4;267.1
23/10/2021;267.1;269.68;261.79;267.23
24/10/2021;266.82;294.5;266.52;289.12
25/10/2021;289.13;297.66;284.1;286.76
26/10/2021;286.66;293.79;279.2;280.39
27/10/2021;280.01;283.3;250.06;256.01
28/10/2021;256.0;271.39;253.75;267.0
29/10/2021;266.98;271.15;265.24;268.44
30/10/2021;268.68;269.78;261.03;263.14
31/10/2021;263.48;276.0;262.78;274.5
01/11/2021;275.0;278.13;267.31;270.93
02/11/2021;271.04;277.33;267.97;275.18
03/11/2021;275.21;275.28;264.57;265.92
04/11/2021;265.93;267.23;254.89;260.75
05/11/2021;260.83;262.74;253.51;255.18
06/11/2021;254.96;262.22;249.0;259.76
07/11/2021;259.7;266.86;258.85;266.57
08/11/2021;266.56;275.0;261.78;274.83
09/11/2021;274.82;293.81;269.5;288.77
10/11/2021;288.78;292.37;261.38;268.01
11/11/2021;266.74;271.46;261.52;264.12
12/11/2021;264.03;266.98;252.77;260.66
13/11/2021;260.88;274.27;258.42;270.37
14/11/2021;270.45;281.54;266.61;275.01
15/11/2021;275.04;278.26;265.3;267.8
16/11/2021;267.93;267.93;232.3;241.0
17/11/2021;241.01;244.68;230.72;241.49
18/11/2021;241.33;244.01;224.0;226.41
19/11/2021;227.0;239.92;224.1;238.98
20/11/2021;238.5;252.58;236.98;246.91
21/11/2021;247.0;253.57;242.4;251.27
22/11/2021;250.68;251.28;227.06;231.73
23/11/2021;231.81;239.34;225.5;237.26
24/11/2021;236.83;246.74;225.2;243.63
25/11/2021;243.64;251.0;241.81;247.84
26/11/2021;247.85;249.35;203.29;226.94
27/11/2021;226.77;233.75;226.09;227.88
28/11/2021;227.07;239.34;220.37;239.11
29/11/2021;239.32;240.01;233.71;235.91
30/11/2021;236.23;250.0;228.16;237.25
01/12/2021;238.05;242.93;227.33;230.97
02/12/2021;230.46;241.34;225.53;238.9
03/12/2021;239.0;243.87;219.06;224.14
04/12/2021;223.51;225.29;181.0;205.16
05/12/2021;205.16;206.71;193.17;201.2
06/12/2021;201.34;203.76;185.81;201.33
07/12/2021;201.36;208.17;199.7;207.21
08/12/2021;207.25;213.86;200.84;209.85
09/12/2021;209.85;210.57;188.08;189.47
10/12/2021;189.47;197.45;186.41;190.3
11/12/2021;189.85;199.96;187.33;198.29
12/12/2021;198.62;202.0;191.87;197.81
13/12/2021;197.68;198.94;181.79;183.96
14/12/2021;183.67;188.24;177.61;186.92
15/12/2021;186.35;198.33;179.14;188.14
16/12/2021;188.3;199.14;184.94;187.03
17/12/2021;187.13;188.63;176.89;182.0
18/12/2021;181.74;186.18;178.23;181.62
19/12/2021;181.36;186.28;178.2;183.97
20/12/2021;183.35;193.31;179.59;188.84
21/12/2021;188.87;197.94;187.36;188.96
22/12/2021;189.08;194.44;186.35;190.53
23/12/2021;190.66;214.26;187.7;210.04
24/12/2021;209.83;210.47;200.55;204.44
25/12/2021;204.48;218.62;203.23;211.35
26/12/2021;211.14;217.53;206.19;216.57
27/12/2021;217.34;236.37;215.94;220.72
28/12/2021;220.72;220.8;207.34;208.62
29/12/2021;208.61;218.74;203.22;214.5
30/12/2021;214.41;228.59;209.31;225.01
31/12/2021;224.91;235.0;223.1;228.93
01/01/2022;228.81;252.59;228.68;250.04
02/01/2022;249.99;250.92;236.32;239.56
03/01/2022;239.55;239.73;223.65;231.81
04/01/2022;231.72;233.44;220.5;222.22
05/01/2022;222.51;225.1;201.6;206.96
06/01/2022;206.76;231.0;194.05;205.35
07/01/2022;205.53;208.88;192.56;194.72
08/01/2022;194.72;197.76;179.64;183.67
09/01/2022;184.13;194.8;183.23;191.0
10/01/2022;190.61;194.28;179.03;182.5
11/01/2022;182.5;197.97;181.19;193.01
12/01/2022;193.01;201.49;193.01;199.2
